1.07	-0.00731009	0.00870221	-0.00759345	0.0030375	0.0106309	-4.29267
1.08	-0.00745545	0.00871974	-0.00753947	0.00309432	0.0106338	-4.28831
1.09	-0.00760145	0.00873454	-0.00748528	0.00315126	0.0106365	-4.28397
1.1	-0.00774805	0.00874658	-0.00743093	0.0032083	0.0106392	-4.27965
1.11	-0.00789523	0.00875585	-0.00737645	0.0032654	0.0106418	-4.27534
1.12	-0.00804294	0.00876233	-0.00732188	0.00332256	0.0106444	-4.27106
1.13	-0.00819114	0.008766	-0.00726725	0.00337976	0.010647	-4.26679
1.14	-0.0083398	0.00876685	-0.0072126	0.00343699	0.0106496	-4.26253
1.15	-0.00848886	0.00876486	-0.00715796	0.00349421	0.0106522	-4.2583
1.16	-0.00863831	0.00876002	-0.00710338	0.00355141	0.0106548	-4.25408
1.17	-0.00878809	0.00875232	-0.00704889	0.00360858	0.0106575	-4.24987
1.18	-0.00893816	0.00874175	-0.00699453	0.0036657	0.0106602	-4.24568
1.19	-0.00908849	0.00872829	-0.00694034	0.00372274	0.0106631	-4.24151
1.2	-0.00923904	0.00871194	-0.00688635	0.0037797	0.010666	-4.23736
1.21	-0.00938975	0.00869269	-0.0068326	0.00383654	0.0106691	-4.23321
1.22	-0.0095406	0.00867053	-0.00677914	0.00389325	0.0106724	-4.22909
1.23	-0.00969155	0.00864546	-0.00672599	0.00394982	0.0106758	-4.22498
1.24	-0.00984254	0.00861746	-0.0066732	0.00400622	0.0106794	-4.22089
1.25	-0.00999354	0.00858655	-0.00662081	0.00406243	0.0106832	-4.21681
1.26	-0.0101445	0.00855271	-0.00656886	0.00411843	0.0106873	-4.21274
1.27	-0.0102954	0.00851594	-0.00651739	0.00417422	0.0106916	-4.20869
1.28	-0.0104462	0.00847625	-0.00646643	0.00422976	0.0106962	-4.20465
1.29	-0.0105968	0.00843362	-0.00641602	0.00428504	0.0107011	-4.20063
1.3	-0.0107472	0.00838808	-0.00636621	0.00434003	0.0107062	-4.19662
1.31	-0.0108974	0.00833961	-0.00631704	0.00439473	0.0107118	-4.19263
1.32	-0.0110472	0.00828822	-0.00626854	0.00444911	0.0107176	-4.18865
1.33	-0.0111968	0.00823392	-0.00622075	0.00450315	0.0107239	-4.18468
1.34	-0.011346	0.00817672	-0.00617372	0.00455683	0.0107306	-4.18073
1.35	-0.0114947	0.00811661	-0.00612749	0.00461014	0.0107376	-4.17679
1.36	-0.011643	0.00805361	-0.00608209	0.00466305	0.0107451	-4.17286
1.37	-0.0117908	0.00798774	-0.00603756	0.00471555	0.0107531	-4.16894
1.38	-0.0119381	0.00791899	-0.00599395	0.00476762	0.0107616	-4.16503
1.39	-0.0120848	0.00784738	-0.0059513	0.00481924	0.0107705	-4.16114
1.4	-0.0122308	0.00777293	-0.00590964	0.00487039	0.01078	-4.15726
1.41	-0.0123762	0.00769565	-0.00586901	0.00492105	0.0107901	-4.15339
1.42	-0.0125209	0.00761556	-0.00582946	0.0049712	0.0108007	-4.14953
1.43	-0.0126648	0.00753266	-0.00579102	0.00502083	0.0108119	-4.14568
1.44	-0.0128079	0.00744699	-0.00575374	0.00506992	0.0108237	-4.14184
1.45	-0.0129502	0.00735855	-0.00571765	0.00511844	0.0108361	-4.13801
1.46	-0.0130916	0.00726738	-0.00568279	0.00516639	0.0108492	-4.13419
1.47	-0.0132321	0.00717348	-0.0056492	0.00521374	0.0108629	-4.13038
